,country,equipment_type,equipment_subtype,status,source,date
29,UKR,Armoured Fighting Vehicles,MT-LBu,damaged and abandoned,https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png,24-02-2022
30,UKR,Infantry Fighting Vehicles,BMP-1,destroyed,https://i.postimg.cc/7hc1JGgw/558.jpg,24-02-2022
31,UKR,Infantry Fighting Vehicles,BMP-1,abandoned,https://i.postimg.cc/nzYYjDN8/Screenshot-8035.png,24-02-2022
32,UKR,Infantry Fighting Vehicles,BMP-1,abandoned,https://i.postimg.cc/8cZRwV1t/Screenshot-8037.png,24-02-2022
33,UKR,Infantry Fighting Vehicles,BMP-1,abandoned,https://i.postimg.cc/vTY7Wmd4/Screenshot-8038.png,24-02-2022
34,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/W42RL0Ld/5554.png,24-02-2022
35,UKR,Infantry Fighting Vehicles,BTR-4,destroyed,https://i.postimg.cc/bYFbd2PW/6658.png,24-02-2022
36,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/tCP3NpHR/c1.png,24-02-2022
37,UKR,Infantry Fighting Vehicles,BTR-4,captured,https://i.postimg.cc/htB9C6SL/c2.png,24-02-2022
38,UKR,Armoured Personnel Carriers,BTR-70,captured,https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png,24-02-2022
39,UKR,Armoured Personnel Carriers,BTR-70,abandoned,https://i.postimg.cc/RCWcTD3F/579.png,24-02-2022
40,UKR,Infantry Mobility Vehicles,Kozak-2,destroyed,https://i.postimg.cc/L6pqJk7y/58.png,24-02-2022
41,UKR,Self-Propelled Artillery,122mm 2S1 Gvozdika,captured,https://i.postimg.cc/x1nDQ4cP/Screenshot-8055.png,24-02-2022
42,UKR,Self-Propelled Artillery,122mm 2S1 Gvozdika,captured,https://postimg.cc/dh3pzgQm,24-02-2022
43,UKR,Surface-to-air missile systems,5P85D (launcher for S-300PS),destroyed,https://i.postimg.cc/50rg9crH/4488.png,24-02-2022
44,UKR,Surface-to-air missile systems,P-14 'Tall King',damaged,https://i.postimg.cc/rpWmrPLb/57.png,24-02-2022
45,UKR,Surface-to-air missile systems,P-35/37 'Bar Lock',destroyed,https://i.postimg.cc/WpShQwBk/5547.png,24-02-2022
46,UKR,Surface-to-air missile systems,PRV-13 'Odd Pair',destroyed,https://i.postimg.cc/pXwx79Lj/557.png,24-02-2022
47,UKR,Surface-to-air missile systems,1L22 'Parol',destroyed,https://i.postimg.cc/SRjk0C96/6659.png,24-02-2022
48,UKR,Surface-to-air missile systems,1L22 'Parol',damaged,https://postimg.cc/9Dcvz02c,24-02-2022
49,UKR,Surface-to-air missile systems,Su-27 fighter aircraft,destroyed,https://i.postimg.cc/XYtMphyC/5h.png,24-02-2022
50,UKR,Surface-to-air missile systems,An-26 transport aircraft,destroyed,https://i.postimg.cc/rmdB2PLQ/489.png,24-02-2022
51,UKR,Surface-to-air missile systems,KrAZ-260,destroyed,https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png,24-02-2022
52,UKR,Surface-to-air missile systems,KrAZ-260,captured,https://postimg.cc/0zzW9YYS,24-02-2022
53,UKR,Surface-to-air missile systems,KrAZ-260,captured,https://postimg.cc/G9jSKh34,24-02-2022
54,UKR,Surface-to-air missile systems,KrAZ-260,captured,https://postimg.cc/v4CPT4hN,24-02-2022
55,UKR,Surface-to-air missile systems,KrAZ-260,captured,https://postimg.cc/dLpRmzC7,24-02-2022
56,UKR,Surface-to-air missile systems,KrAZ-260,captured,https://postimg.cc/jC9nGySm,24-02-2022
57,UKR,Surface-to-air missile systems,ZiL-131,destroyed,https://i.postimg.cc/t4mkVgHr/36.png,24-02-2022
58,UKR,Surface-to-air missile systems,Ural-375D,captured,https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png,24-02-2022
59,UKR,Surface-to-air missile systems,KamAZ,destroyed,https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png,24-02-2022
60,UKR,Surface-to-air missile systems,GAZ-66,destroyed,https://postimg.cc/PP20VdH5,24-02-2022
61,UKR,Surface-to-air missile systems,GAZ-66,captured,https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png,24-02-2022
62,UKR,Surface-to-air missile systems,GAZ-66,captured,https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png,24-02-2022
63,UKR,Surface-to-air missile systems,GAZ-66,captured,https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png,24-02-2022
64,UKR,Surface-to-air missile systems,UAZ-469,captured,https://i.postimg.cc/tgpMs65F/Screenshot-8026.png,24-02-2022
65,UKR,Surface-to-air missile systems,Unknown truck,destroyed,https://i.postimg.cc/vBdfY7td/Screenshot-8019.png,24-02-2022
66,UKR,Surface-to-air missile systems,Unknown truck,destroyed,https://i.postimg.cc/jScSwHTb/Screenshot-8020.png,24-02-2022
67,UKR,Radars,P-14 'Tall King',damaged,https://i.postimg.cc/rpWmrPLb/57.png,24-02-2022
68,UKR,Radars,P-35/37 'Bar Lock',destroyed,https://i.postimg.cc/WpShQwBk/5547.png,24-02-2022
69,UKR,Radars,PRV-13 'Odd Pair',destroyed,https://i.postimg.cc/pXwx79Lj/557.png,24-02-2022
70,UKR,Radars,1L22 'Parol',destroyed,https://i.postimg.cc/SRjk0C96/6659.png,24-02-2022
71,UKR,Radars,1L22 'Parol',damaged,https://postimg.cc/9Dcvz02c,24-02-2022
72,UKR,Aircraft,Su-27 fighter aircraft,destroyed,https://i.postimg.cc/XYtMphyC/5h.png,24-02-2022
73,UKR,Aircraft,An-26 transport aircraft,destroyed,https://i.postimg.cc/rmdB2PLQ/489.png,24-02-2022
74,UKR,"Trucks, Vehicles and Jeeps",KrAZ-260,destroyed,https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png,24-02-2022
75,UKR,"Trucks, Vehicles and Jeeps",KrAZ-260,captured,https://postimg.cc/0zzW9YYS,24-02-2022
76,UKR,"Trucks, Vehicles and Jeeps",KrAZ-260,captured,https://postimg.cc/G9jSKh34,24-02-2022
77,UKR,"Trucks, Vehicles and Jeeps",KrAZ-260,captured,https://postimg.cc/v4CPT4hN,24-02-2022
78,UKR,"Trucks, Vehicles and Jeeps",KrAZ-260,captured,https://postimg.cc/dLpRmzC7,24-02-2022
79,UKR,"Trucks, Vehicles and Jeeps",KrAZ-260,captured,https://postimg.cc/jC9nGySm,24-02-2022
80,UKR,"Trucks, Vehicles and Jeeps",ZiL-131,destroyed,https://i.postimg.cc/t4mkVgHr/36.png,24-02-2022
81,UKR,"Trucks, Vehicles and Jeeps",Ural-375D,captured,https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png,24-02-2022
82,UKR,"Trucks, Vehicles and Jeeps",KamAZ,destroyed,https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png,24-02-2022
83,UKR,"Trucks, Vehicles and Jeeps",GAZ-66,destroyed,https://postimg.cc/PP20VdH5,24-02-2022
84,UKR,"Trucks, Vehicles and Jeeps",GAZ-66,captured,https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png,24-02-2022
85,UKR,"Trucks, Vehicles and Jeeps",GAZ-66,captured,https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png,24-02-2022
86,UKR,"Trucks, Vehicles and Jeeps",GAZ-66,captured,https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png,24-02-2022
87,UKR,"Trucks, Vehicles and Jeeps",UAZ-469,captured,https://i.postimg.cc/tgpMs65F/Screenshot-8026.png,24-02-2022
88,UKR,"Trucks, Vehicles and Jeeps",Unknown truck,destroyed,https://i.postimg.cc/vBdfY7td/Screenshot-8019.png,24-02-2022
89,UKR,"Trucks, Vehicles and Jeeps",Unknown truck,destroyed,https://i.postimg.cc/jScSwHTb/Screenshot-8020.png,24-02-2022
